entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
120,NEARUSDT,BUY,25560,1783625400000,2026-07-09 19:30:00,25561,1783626300000,2026-07-09 19:45:00,1.925,25646,1783703700000,2026-07-10 17:15:00,1.897,86,1.967,1.877,2.182,2.494,-1.455,win
121,NEARUSDT,SELL,25646,1783702800000,2026-07-10 17:00:00,25647,1783703700000,2026-07-10 17:15:00,1.897,25913,1783944000000,2026-07-13 12:00:00,1.914,267,1.853,1.938,2.319,2.161,-0.896,win
122,NEARUSDT,BUY,25913,1783943100000,2026-07-13 11:45:00,25914,1783944000000,2026-07-13 12:00:00,1.914,26247,1784244600000,2026-07-16 23:30:00,1.962,334,2.106,1.875,10.031,2.038,2.508,win
123,NEARUSDT,SELL,26247,1784243700000,2026-07-16 23:15:00,26248,1784244600000,2026-07-16 23:30:00,1.962,26592,1784555100000,2026-07-20 13:45:00,1.981,345,1.871,2.007,4.638,2.294,-0.968,win
124,NEARUSDT,BUY,26592,1784554200000,2026-07-20 13:30:00,26593,1784555100000,2026-07-20 13:45:00,1.981,26701,1784653200000,2026-07-21 17:00:00,1.938,109,2.063,1.926,4.139,2.776,-2.171,win
125,NEARUSDT,SELL,26701,1784652300000,2026-07-21 16:45:00,26702,1784653200000,2026-07-21 17:00:00,1.938,27209,1785110400000,2026-07-27 00:00:00,1.837,508,1.776,1.952,8.359,0.722,5.212,win
126,NEARUSDT,BUY,27209,1785109500000,2026-07-26 23:45:00,27210,1785110400000,2026-07-27 00:00:00,1.837,27274,1785168900000,2026-07-27 16:15:00,1.772,65,1.859,1.77,1.198,3.647,-3.538,lose
127,NEARUSDT,SELL,27274,1785168000000,2026-07-27 16:00:00,27275,1785168900000,2026-07-27 16:15:00,1.772,27551,1785418200000,2026-07-30 13:30:00,1.654,277,1.569,1.786,11.456,0.79,6.659,win
128,NEARUSDT,BUY,27551,1785417300000,2026-07-30 13:15:00,27552,1785418200000,2026-07-30 13:30:00,1.654,28088,1785901500000,2026-08-05 03:45:00,1.699,537,1.768,1.631,6.892,1.391,2.721,win
129,NEARUSDT,SELL,28088,1785900600000,2026-08-05 03:30:00,28089,1785901500000,2026-08-05 03:45:00,1.699,28517,1786287600000,2026-08-09 15:00:00,1.623,429,1.574,1.73,7.357,1.825,4.473,win
130,NEARUSDT,BUY,28517,1786286700000,2026-08-09 14:45:00,28518,1786287600000,2026-08-09 15:00:00,1.623,28633,1786392000000,2026-08-10 20:00:00,1.605,116,1.669,1.592,2.834,1.91,-1.109,win
131,NEARUSDT,SELL,28633,1786391100000,2026-08-10 19:45:00,28634,1786392000000,2026-08-10 20:00:00,1.605,28746,1786493700000,2026-08-12 00:15:00,1.623,113,1.536,1.624,4.299,1.184,-1.121,win
132,NEARUSDT,BUY,28746,1786492800000,2026-08-12 00:00:00,28747,1786493700000,2026-08-12 00:15:00,1.623,28948,1786675500000,2026-08-14 02:45:00,1.617,202,1.683,1.609,3.697,0.863,-0.37,win
133,NEARUSDT,SELL,28948,1786674600000,2026-08-14 02:30:00,28949,1786675500000,2026-08-14 02:45:00,1.617,29038,1786756500000,2026-08-15 01:15:00,1.65,90,1.581,1.651,2.226,2.103,-2.041,win
134,NEARUSDT,BUY,29038,1786755600000,2026-08-15 01:00:00,29039,1786756500000,2026-08-15 01:15:00,1.65,29134,1786842900000,2026-08-16 01:15:00,1.613,96,1.669,1.61,1.152,2.424,-2.242,lose
135,NEARUSDT,SELL,29134,1786842000000,2026-08-16 01:00:00,29135,1786842900000,2026-08-16 01:15:00,1.613,29249,1786946400000,2026-08-17 06:00:00,1.634,115,1.582,1.645,1.922,1.984,-1.302,lose
136,NEARUSDT,BUY,29249,1786945500000,2026-08-17 05:45:00,29250,1786946400000,2026-08-17 06:00:00,1.634,29408,1787089500000,2026-08-18 21:45:00,1.592,159,1.666,1.583,1.958,3.121,-2.57,lose
137,NEARUSDT,SELL,29408,1787088600000,2026-08-18 21:30:00,29409,1787089500000,2026-08-18 21:45:00,1.592,29477,1787151600000,2026-08-19 15:00:00,1.638,69,1.562,1.641,1.884,3.078,-2.889,lose
138,NEARUSDT,BUY,29477,1787150700000,2026-08-19 14:45:00,29478,1787151600000,2026-08-19 15:00:00,1.638,29755,1787401800000,2026-08-22 12:30:00,1.916,278,2.148,1.588,31.136,3.053,16.972,win
139,NEARUSDT,SELL,29755,1787400900000,2026-08-22 12:15:00,29756,1787401800000,2026-08-22 12:30:00,1.916,29850,1787487300000,2026-08-23 12:15:00,1.946,95,1.803,1.975,5.898,3.079,-1.566,win
140,NEARUSDT,BUY,29850,1787486400000,2026-08-23 12:00:00,29851,1787487300000,2026-08-23 12:15:00,1.946,29999,1787620500000,2026-08-25 01:15:00,1.949,149,2.075,1.906,6.629,2.055,0.154,win
