entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
90,DOGEUSDT,BUY,16642,1775599200000,2026-04-07 22:00:00,16643,1775600100000,2026-04-07 22:15:00,0.0934,16752,1775699100000,2026-04-09 01:45:00,0.0914,110,0.096,0.091,2.849,2.496,-2.142,win
91,DOGEUSDT,SELL,16752,1775698200000,2026-04-09 01:30:00,16753,1775699100000,2026-04-09 01:45:00,0.0914,16826,1775765700000,2026-04-09 20:15:00,0.0939,74,0.0909,0.094,0.547,2.835,-2.725,lose
92,DOGEUSDT,BUY,16826,1775764800000,2026-04-09 20:00:00,16827,1775765700000,2026-04-09 20:15:00,0.0939,17041,1775959200000,2026-04-12 02:00:00,0.091,215,0.0953,0.0905,1.513,3.57,-3.026,lose
93,DOGEUSDT,SELL,17041,1775958300000,2026-04-12 01:45:00,17042,1775959200000,2026-04-12 02:00:00,0.091,17209,1776110400000,2026-04-13 20:00:00,0.093,168,0.0902,0.0932,0.857,2.439,-2.231,lose
94,DOGEUSDT,BUY,17209,1776109500000,2026-04-13 19:45:00,17210,1776110400000,2026-04-13 20:00:00,0.093,17648,1776505500000,2026-04-18 09:45:00,0.0971,439,0.1022,0.0923,9.802,0.763,4.364,win
95,DOGEUSDT,SELL,17648,1776504600000,2026-04-18 09:30:00,17649,1776505500000,2026-04-18 09:45:00,0.0971,17890,1776723300000,2026-04-20 22:15:00,0.0958,242,0.0925,0.0972,4.779,0.082,1.298,win
96,DOGEUSDT,BUY,17890,1776722400000,2026-04-20 22:00:00,17891,1776723300000,2026-04-20 22:15:00,0.0958,18537,1777305600000,2026-04-27 16:00:00,0.0972,647,0.1008,0.0935,5.217,2.442,1.377,win
97,DOGEUSDT,SELL,18537,1777304700000,2026-04-27 15:45:00,18538,1777305600000,2026-04-27 16:00:00,0.0972,18587,1777350600000,2026-04-28 04:30:00,0.0996,50,0.097,0.101,0.154,3.942,-2.532,lose
98,DOGEUSDT,BUY,18587,1777349700000,2026-04-28 04:15:00,18588,1777350600000,2026-04-28 04:30:00,0.0996,18738,1777486500000,2026-04-29 18:15:00,0.1018,151,0.112,0.098,12.427,1.616,2.218,win
99,DOGEUSDT,SELL,18738,1777485600000,2026-04-29 18:00:00,18739,1777486500000,2026-04-29 18:15:00,0.1018,18770,1777515300000,2026-04-30 02:15:00,0.107,32,0.1009,0.1084,0.913,6.403,-5.028,lose
