entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
45,XRPUSDT,SELL,8698,1768449600000,2026-01-15 04:00:00,8699,1768450500000,2026-01-15 04:15:00,2.0953,9139,1768847400000,2026-01-19 18:30:00,2.0118,441,1.8406,2.1317,12.156,1.737,3.985,win
46,XRPUSDT,BUY,9139,1768846500000,2026-01-19 18:15:00,9140,1768847400000,2026-01-19 18:30:00,2.0118,9182,1768886100000,2026-01-20 05:15:00,1.9556,43,2.0195,1.9541,0.383,2.868,-2.794,lose
47,XRPUSDT,SELL,9182,1768885200000,2026-01-20 05:00:00,9183,1768886100000,2026-01-20 05:15:00,1.9556,9342,1769030100000,2026-01-21 21:15:00,1.9744,160,1.8677,1.9838,4.495,1.442,-0.961,win
48,XRPUSDT,BUY,9342,1769029200000,2026-01-21 21:00:00,9343,1769030100000,2026-01-21 21:15:00,1.9744,9417,1769097600000,2026-01-22 16:00:00,1.9136,75,1.9889,1.9001,0.734,3.763,-3.079,lose
49,XRPUSDT,SELL,9417,1769096700000,2026-01-22 15:45:00,9418,1769097600000,2026-01-22 16:00:00,1.9136,9791,1769434200000,2026-01-26 13:30:00,1.9118,374,1.8095,1.9649,5.44,2.681,0.094,win
50,XRPUSDT,BUY,9791,1769433300000,2026-01-26 13:15:00,9792,1769434200000,2026-01-26 13:30:00,1.9118,10042,1769660100000,2026-01-29 04:15:00,1.8667,251,1.9454,1.8654,1.758,2.427,-2.359,lose
51,XRPUSDT,SELL,10042,1769659200000,2026-01-29 04:00:00,10043,1769660100000,2026-01-29 04:15:00,1.8667,10848,1770385500000,2026-02-06 13:45:00,1.4328,806,1.1174,1.8889,40.14,1.189,23.244,win
52,XRPUSDT,BUY,10848,1770384600000,2026-02-06 13:30:00,10849,1770385500000,2026-02-06 13:45:00,1.4328,11124,1770633900000,2026-02-09 10:45:00,1.3761,276,1.5416,1.3721,7.594,4.236,-3.957,win
53,XRPUSDT,SELL,11124,1770633000000,2026-02-09 10:30:00,11125,1770633900000,2026-02-09 10:45:00,1.3761,11182,1770686100000,2026-02-10 01:15:00,1.4449,58,1.3741,1.4636,0.145,6.359,-5.0,lose
54,XRPUSDT,BUY,11182,1770685200000,2026-02-10 01:00:00,11183,1770686100000,2026-02-10 01:15:00,1.4449,11259,1770755400000,2026-02-10 20:30:00,1.3963,77,1.4529,1.3916,0.554,3.689,-3.364,lose
55,XRPUSDT,SELL,11259,1770754500000,2026-02-10 20:15:00,11260,1770755400000,2026-02-10 20:30:00,1.3963,11530,1770999300000,2026-02-13 16:15:00,1.4164,271,1.341,1.4211,3.96,1.776,-1.44,win
56,XRPUSDT,BUY,11530,1770998400000,2026-02-13 16:00:00,11531,1770999300000,2026-02-13 16:15:00,1.4164,11732,1771181100000,2026-02-15 18:45:00,1.48,202,1.6693,1.3974,17.855,1.341,4.49,win
57,XRPUSDT,SELL,11732,1771180200000,2026-02-15 18:30:00,11733,1771181100000,2026-02-15 18:45:00,1.48,12276,1771670700000,2026-02-21 10:45:00,1.4407,544,1.3766,1.5154,6.986,2.392,2.655,win
58,XRPUSDT,BUY,12276,1771669800000,2026-02-21 10:30:00,12277,1771670700000,2026-02-21 10:45:00,1.4407,12382,1771766100000,2026-02-22 13:15:00,1.4086,106,1.4636,1.4043,1.59,2.527,-2.228,lose
59,XRPUSDT,SELL,12382,1771765200000,2026-02-22 13:00:00,12383,1771766100000,2026-02-22 13:15:00,1.4086,12476,1771850700000,2026-02-23 12:45:00,1.4174,94,1.329,1.4247,5.651,1.143,-0.625,win
