entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
71,LINKUSDT,SELL,13232,1772530200000,2026-03-03 09:30:00,13233,1772531100000,2026-03-03 09:45:00,8.636,13327,1772616600000,2026-03-04 09:30:00,9.217,95,8.552,9.237,0.973,6.959,-6.728,lose
72,LINKUSDT,BUY,13327,1772615700000,2026-03-04 09:15:00,13328,1772616600000,2026-03-04 09:30:00,9.217,13521,1772791200000,2026-03-06 10:00:00,9.105,194,9.628,9.023,4.459,2.105,-1.215,win
73,LINKUSDT,SELL,13521,1772790300000,2026-03-06 09:45:00,13522,1772791200000,2026-03-06 10:00:00,9.105,13825,1773064800000,2026-03-09 14:00:00,8.914,304,8.386,9.176,7.897,0.78,2.098,win
74,LINKUSDT,BUY,13825,1773063900000,2026-03-09 13:45:00,13826,1773064800000,2026-03-09 14:00:00,8.914,14079,1773293400000,2026-03-12 05:30:00,8.841,254,9.18,8.826,2.984,0.987,-0.819,win
75,LINKUSDT,SELL,14079,1773292500000,2026-03-12 05:15:00,14080,1773293400000,2026-03-12 05:30:00,8.841,14154,1773360900000,2026-03-13 00:15:00,9.12,75,8.84,9.12,0.011,3.156,-3.156,lose
76,LINKUSDT,BUY,14154,1773360000000,2026-03-13 00:00:00,14155,1773360900000,2026-03-13 00:15:00,9.12,14252,1773449100000,2026-03-14 00:45:00,9.062,98,9.594,9.014,5.197,1.162,-0.636,win
77,LINKUSDT,SELL,14252,1773448200000,2026-03-14 00:30:00,14253,1773449100000,2026-03-14 00:45:00,9.062,14346,1773533700000,2026-03-15 00:15:00,9.177,94,8.912,9.182,1.655,1.324,-1.269,lose
78,LINKUSDT,BUY,14346,1773532800000,2026-03-15 00:00:00,14347,1773533700000,2026-03-15 00:15:00,9.177,14683,1773837000000,2026-03-18 12:30:00,9.489,337,10.077,9.108,9.807,0.752,3.4,win
79,LINKUSDT,SELL,14683,1773836100000,2026-03-18 12:15:00,14684,1773837000000,2026-03-18 12:30:00,9.489,15165,1774270800000,2026-03-23 13:00:00,9.032,482,8.569,9.489,9.695,0.0,4.816,win
80,LINKUSDT,BUY,15165,1774269900000,2026-03-23 12:45:00,15166,1774270800000,2026-03-23 13:00:00,9.032,15425,1774504800000,2026-03-26 06:00:00,9.098,260,9.493,8.989,5.104,0.476,0.731,win
81,LINKUSDT,SELL,15425,1774503900000,2026-03-26 05:45:00,15426,1774504800000,2026-03-26 06:00:00,9.098,15803,1774845000000,2026-03-30 04:30:00,8.668,378,8.184,9.116,10.046,0.198,4.726,win
82,LINKUSDT,BUY,15803,1774844100000,2026-03-30 04:15:00,15804,1774845000000,2026-03-30 04:30:00,8.668,16084,1775097900000,2026-04-02 02:45:00,8.592,281,9.193,8.498,6.057,1.961,-0.877,win
83,LINKUSDT,SELL,16084,1775097000000,2026-04-02 02:30:00,16085,1775097900000,2026-04-02 02:45:00,8.592,16342,1775330100000,2026-04-04 19:15:00,8.763,258,8.416,8.807,2.048,2.502,-1.99,win
84,LINKUSDT,BUY,16342,1775329200000,2026-04-04 19:00:00,16343,1775330100000,2026-04-04 19:15:00,8.763,16389,1775372400000,2026-04-05 07:00:00,8.548,47,8.778,8.495,0.171,3.058,-2.453,lose
85,LINKUSDT,SELL,16389,1775371500000,2026-04-05 06:45:00,16390,1775372400000,2026-04-05 07:00:00,8.548,16457,1775433600000,2026-04-06 00:00:00,8.82,68,8.471,8.872,0.901,3.79,-3.182,lose
86,LINKUSDT,BUY,16457,1775432700000,2026-04-05 23:45:00,16458,1775433600000,2026-04-06 00:00:00,8.82,16555,1775521800000,2026-04-07 00:30:00,8.826,98,9.153,8.718,3.776,1.156,0.068,win
87,LINKUSDT,SELL,16555,1775520900000,2026-04-07 00:15:00,16556,1775521800000,2026-04-07 00:30:00,8.826,16645,1775602800000,2026-04-07 23:00:00,9.2,90,8.566,9.202,2.946,4.26,-4.237,win
88,LINKUSDT,BUY,16645,1775601900000,2026-04-07 22:45:00,16646,1775602800000,2026-04-07 23:00:00,9.2,16743,1775691000000,2026-04-08 23:30:00,8.852,98,9.417,8.83,2.359,4.022,-3.783,win
89,LINKUSDT,SELL,16743,1775690100000,2026-04-08 23:15:00,16744,1775691000000,2026-04-08 23:30:00,8.852,16829,1775768400000,2026-04-09 21:00:00,9.012,86,8.683,9.037,1.909,2.09,-1.808,lose
90,LINKUSDT,BUY,16829,1775767500000,2026-04-09 20:45:00,16830,1775768400000,2026-04-09 21:00:00,9.012,17042,1775960100000,2026-04-12 02:15:00,8.796,213,9.286,8.739,3.04,3.029,-2.397,win
91,LINKUSDT,SELL,17042,1775959200000,2026-04-12 02:00:00,17043,1775960100000,2026-04-12 02:15:00,8.796,17208,1776109500000,2026-04-13 19:45:00,8.964,166,8.678,8.977,1.342,2.058,-1.91,lose
92,LINKUSDT,BUY,17208,1776108600000,2026-04-13 19:30:00,17209,1776109500000,2026-04-13 19:45:00,8.964,17309,1776200400000,2026-04-14 21:00:00,9.0,101,9.435,8.922,5.254,0.469,0.402,win
93,LINKUSDT,SELL,17309,1776199500000,2026-04-14 20:45:00,17310,1776200400000,2026-04-14 21:00:00,9.0,17395,1776277800000,2026-04-15 18:30:00,9.233,86,8.974,9.272,0.289,3.022,-2.589,lose
94,LINKUSDT,BUY,17395,1776276900000,2026-04-15 18:15:00,17396,1776277800000,2026-04-15 18:30:00,9.233,17652,1776509100000,2026-04-18 10:45:00,9.398,257,9.865,9.122,6.845,1.202,1.787,win
95,LINKUSDT,SELL,17652,1776508200000,2026-04-18 10:30:00,17653,1776509100000,2026-04-18 10:45:00,9.398,17883,1776717000000,2026-04-20 20:30:00,9.337,231,8.993,9.445,4.309,0.5,0.649,win
96,LINKUSDT,BUY,17883,1776716100000,2026-04-20 20:15:00,17884,1776717000000,2026-04-20 20:30:00,9.337,18093,1776906000000,2026-04-23 01:00:00,9.287,210,9.556,9.171,2.346,1.778,-0.536,win
97,LINKUSDT,SELL,18093,1776905100000,2026-04-23 00:45:00,18094,1776906000000,2026-04-23 01:00:00,9.287,18195,1776997800000,2026-04-24 02:30:00,9.339,102,9.139,9.391,1.594,1.12,-0.56,lose
98,LINKUSDT,BUY,18195,1776996900000,2026-04-24 02:15:00,18196,1776997800000,2026-04-24 02:30:00,9.339,18359,1777145400000,2026-04-25 19:30:00,9.292,164,9.443,9.24,1.114,1.06,-0.503,lose
99,LINKUSDT,SELL,18359,1777144500000,2026-04-25 19:15:00,18360,1777145400000,2026-04-25 19:30:00,9.292,18414,1777194900000,2026-04-26 09:15:00,9.422,55,9.285,9.447,0.075,1.668,-1.399,lose
100,LINKUSDT,BUY,18414,1777194000000,2026-04-26 09:00:00,18415,1777194900000,2026-04-26 09:15:00,9.422,18504,1777275900000,2026-04-27 07:45:00,9.318,90,9.588,9.292,1.762,1.38,-1.104,lose
101,LINKUSDT,SELL,18504,1777275000000,2026-04-27 07:30:00,18505,1777275900000,2026-04-27 07:45:00,9.318,18690,1777443300000,2026-04-29 06:15:00,9.357,186,9.14,9.397,1.91,0.848,-0.419,lose
102,LINKUSDT,BUY,18690,1777442400000,2026-04-29 06:00:00,18691,1777443300000,2026-04-29 06:15:00,9.357,18729,1777478400000,2026-04-29 16:00:00,9.09,39,9.414,9.071,0.609,3.057,-2.853,lose
103,LINKUSDT,SELL,18729,1777477500000,2026-04-29 15:45:00,18730,1777478400000,2026-04-29 16:00:00,9.09,18914,1777644900000,2026-05-01 14:15:00,9.249,185,8.904,9.276,2.046,2.046,-1.749,win
104,LINKUSDT,BUY,18914,1777644000000,2026-05-01 14:00:00,18915,1777644900000,2026-05-01 14:15:00,9.249,18964,1777689900000,2026-05-02 02:45:00,9.103,50,9.26,9.061,0.119,2.033,-1.579,lose
105,LINKUSDT,SELL,18964,1777689000000,2026-05-02 02:30:00,18965,1777689900000,2026-05-02 02:45:00,9.103,19040,1777758300000,2026-05-02 21:45:00,9.209,76,9.06,9.254,0.472,1.659,-1.164,lose
106,LINKUSDT,BUY,19040,1777757400000,2026-05-02 21:30:00,19041,1777758300000,2026-05-02 21:45:00,9.209,19068,1777783500000,2026-05-03 04:45:00,9.088,28,9.222,9.072,0.141,1.488,-1.314,lose
107,LINKUSDT,SELL,19068,1777782600000,2026-05-03 04:30:00,19069,1777783500000,2026-05-03 04:45:00,9.088,19154,1777860900000,2026-05-04 02:15:00,9.267,86,9.063,9.298,0.275,2.311,-1.97,lose
108,LINKUSDT,BUY,19154,1777860000000,2026-05-04 02:00:00,19155,1777860900000,2026-05-04 02:15:00,9.267,19531,1778200200000,2026-05-08 00:30:00,9.868,377,10.247,9.253,10.575,0.151,6.485,win
109,LINKUSDT,SELL,19531,1778199300000,2026-05-08 00:15:00,19532,1778200200000,2026-05-08 00:30:00,9.868,19600,1778262300000,2026-05-08 17:45:00,10.256,69,9.761,10.28,1.084,4.175,-3.932,lose
110,LINKUSDT,BUY,19600,1778261400000,2026-05-08 17:30:00,19601,1778262300000,2026-05-08 17:45:00,10.256,19946,1778573700000,2026-05-12 08:15:00,10.387,346,10.87,10.252,5.987,0.039,1.277,win
111,LINKUSDT,SELL,19946,1778572800000,2026-05-12 08:00:00,19947,1778573700000,2026-05-12 08:15:00,10.387,20030,1778649300000,2026-05-13 05:15:00,10.461,84,10.088,10.495,2.879,1.04,-0.712,win
112,LINKUSDT,BUY,20030,1778648400000,2026-05-13 05:00:00,20031,1778649300000,2026-05-13 05:15:00,10.461,20069,1778684400000,2026-05-13 15:00:00,10.208,39,10.802,10.124,3.26,3.221,-2.419,win
113,LINKUSDT,SELL,20069,1778683500000,2026-05-13 14:45:00,20070,1778684400000,2026-05-13 15:00:00,10.208,20169,1778774400000,2026-05-14 16:00:00,10.635,100,10.031,10.66,1.734,4.428,-4.183,lose
114,LINKUSDT,BUY,20169,1778773500000,2026-05-14 15:45:00,20170,1778774400000,2026-05-14 16:00:00,10.635,20228,1778827500000,2026-05-15 06:45:00,10.291,59,10.769,10.199,1.26,4.1,-3.235,lose
115,LINKUSDT,SELL,20228,1778826600000,2026-05-15 06:30:00,20229,1778827500000,2026-05-15 06:45:00,10.291,20609,1779170400000,2026-05-19 06:00:00,9.745,381,9.298,10.391,9.649,0.972,5.306,win
116,LINKUSDT,BUY,20609,1779169500000,2026-05-19 05:45:00,20610,1779170400000,2026-05-19 06:00:00,9.745,20674,1779228900000,2026-05-19 22:15:00,9.462,65,9.821,9.43,0.78,3.232,-2.904,lose
117,LINKUSDT,SELL,20674,1779228000000,2026-05-19 22:00:00,20675,1779228900000,2026-05-19 22:15:00,9.462,20778,1779322500000,2026-05-21 00:15:00,9.656,104,9.372,9.685,0.951,2.357,-2.05,lose
118,LINKUSDT,BUY,20778,1779321600000,2026-05-21 00:00:00,20779,1779322500000,2026-05-21 00:15:00,9.656,20953,1779480000000,2026-05-22 20:00:00,9.462,175,10.031,9.366,3.884,3.003,-2.009,win
119,LINKUSDT,SELL,20953,1779479100000,2026-05-22 19:45:00,20954,1779480000000,2026-05-22 20:00:00,9.462,21053,1779570000000,2026-05-23 21:00:00,9.753,100,9.034,9.755,4.523,3.097,-3.075,win
