entry_id,symbol,direction,signal_index,signal_time,signal_datetime,entry_index,entry_time,entry_datetime,entry_price,exit_index,exit_time,exit_datetime,exit_price,duration_bars,peak_favorable_price,max_adverse_price,max_roe_pct,max_stoploss_pct,net_pnl_pct,label
24,BNBUSDT,BUY,4508,1764678600000,2025-12-02 12:30:00,4509,1764679500000,2025-12-02 12:45:00,841.07,4731,1764880200000,2025-12-04 20:30:00,897.24,223,928.88,839.36,10.44,0.203,6.678,win
25,BNBUSDT,SELL,4731,1764879300000,2025-12-04 20:15:00,4732,1764880200000,2025-12-04 20:30:00,897.24,4948,1765075500000,2025-12-07 02:45:00,895.04,217,870.52,908.68,2.978,1.275,0.245,win
26,BNBUSDT,BUY,4948,1765074600000,2025-12-07 02:30:00,4949,1765075500000,2025-12-07 02:45:00,895.04,4997,1765119600000,2025-12-07 15:00:00,874.0,49,898.43,870.56,0.379,2.735,-2.351,lose
27,BNBUSDT,SELL,4997,1765118700000,2025-12-07 14:45:00,4998,1765119600000,2025-12-07 15:00:00,874.0,5019,1765139400000,2025-12-07 20:30:00,905.26,22,870.89,906.38,0.356,3.705,-3.577,lose
28,BNBUSDT,BUY,5019,1765138500000,2025-12-07 20:15:00,5020,1765139400000,2025-12-07 20:30:00,905.26,5140,1765248300000,2025-12-09 02:45:00,893.66,121,913.79,881.29,0.942,2.648,-1.281,lose
29,BNBUSDT,SELL,5140,1765247400000,2025-12-09 02:30:00,5141,1765248300000,2025-12-09 02:45:00,893.66,5196,1765298700000,2025-12-09 16:45:00,921.75,56,881.82,927.07,1.325,3.739,-3.143,lose
30,BNBUSDT,BUY,5196,1765297800000,2025-12-09 16:30:00,5197,1765298700000,2025-12-09 16:45:00,921.75,5238,1765336500000,2025-12-10 03:15:00,891.13,42,928.55,887.54,0.738,3.711,-3.322,lose
31,BNBUSDT,SELL,5238,1765335600000,2025-12-10 03:00:00,5239,1765336500000,2025-12-10 03:15:00,891.13,5416,1765496700000,2025-12-11 23:45:00,888.2,178,859.2,915.73,3.583,2.761,0.329,win
32,BNBUSDT,BUY,5416,1765495800000,2025-12-11 23:30:00,5417,1765496700000,2025-12-11 23:45:00,888.2,5678,1765732500000,2025-12-14 17:15:00,883.61,262,904.92,870.73,1.882,1.967,-0.517,lose
33,BNBUSDT,SELL,5678,1765731600000,2025-12-14 17:00:00,5679,1765732500000,2025-12-14 17:15:00,883.61,5893,1765926000000,2025-12-16 23:00:00,874.05,215,840.76,896.05,4.849,1.408,1.082,win
34,BNBUSDT,BUY,5893,1765925100000,2025-12-16 22:45:00,5894,1765926000000,2025-12-16 23:00:00,874.05,5942,1765970100000,2025-12-17 11:15:00,859.14,49,876.34,855.53,0.262,2.119,-1.706,lose
35,BNBUSDT,SELL,5942,1765969200000,2025-12-17 11:00:00,5943,1765970100000,2025-12-17 11:15:00,859.14,6142,1766150100000,2025-12-19 13:15:00,847.51,200,818.27,876.96,4.757,2.074,1.354,win
36,BNBUSDT,BUY,6142,1766149200000,2025-12-19 13:00:00,6143,1766150100000,2025-12-19 13:15:00,847.51,6502,1766474100000,2025-12-23 07:15:00,849.27,360,871.7,843.86,2.854,0.431,0.208,win
37,BNBUSDT,SELL,6502,1766473200000,2025-12-23 07:00:00,6503,1766474100000,2025-12-23 07:15:00,849.27,6674,1766628900000,2025-12-25 02:15:00,846.5,172,835.35,853.52,1.639,0.5,0.326,lose
38,BNBUSDT,BUY,6674,1766628000000,2025-12-25 02:00:00,6675,1766628900000,2025-12-25 02:15:00,846.5,6711,1766662200000,2025-12-25 11:30:00,838.2,37,848.31,835.35,0.214,1.317,-0.981,lose
